step,epoch,batch,train_loss
235,1,235,1.674041509628296
236,1,236,1.6894437074661255
237,1,237,1.7223811149597168
238,1,238,1.778184413909912
239,1,239,1.689721703529358
240,1,240,1.8270843029022217
241,1,241,1.6864442825317383
242,1,242,1.6236863136291504
243,1,243,1.5969480276107788
244,1,244,1.6442192792892456
245,1,245,1.6790391206741333
246,1,246,1.621719241142273
247,1,247,1.9344744682312012
248,1,248,1.7324873208999634
249,1,249,1.6077685356140137
250,1,250,1.7997528314590454
251,1,251,1.6770051717758179
252,1,252,1.7544142007827759
253,1,253,1.7013012170791626
254,1,254,1.589165449142456
255,1,255,1.8181153535842896
256,1,256,1.770660638809204
257,1,257,1.6388014554977417
258,1,258,1.7359901666641235
259,1,259,1.6410670280456543
260,1,260,1.6145479679107666
261,1,261,1.6708662509918213
262,1,262,1.6589874029159546
263,1,263,1.5866351127624512
264,1,264,1.6226136684417725
265,1,265,1.6277474164962769
266,1,266,1.8068821430206299
267,1,267,1.5743221044540405
268,1,268,1.649702548980713
269,1,269,1.8377395868301392
270,1,270,1.822898268699646
271,1,271,1.596343755722046
272,1,272,1.7255756855010986
273,1,273,1.8274458646774292
274,1,274,1.6332522630691528
275,1,275,1.793975830078125
276,1,276,1.7009601593017578
277,1,277,1.6655917167663574
278,1,278,1.7741106748580933
279,1,279,1.7701307535171509
280,1,280,1.5999300479888916
281,1,281,1.8103944063186646
282,1,282,1.852094054222107
283,1,283,1.8092869520187378
284,1,284,1.6125613451004028
285,1,285,1.7114726305007935
286,1,286,1.6464712619781494
287,1,287,1.7424336671829224
288,1,288,1.7204736471176147
289,1,289,1.7304511070251465
290,1,290,1.6044514179229736
291,1,291,1.6424752473831177
292,1,292,1.7602965831756592
293,1,293,1.639695167541504
294,1,294,1.647653579711914
295,1,295,1.657830834388733
296,1,296,1.680097222328186
297,1,297,1.6361583471298218
298,1,298,1.572580099105835
299,1,299,1.725708246231079
300,1,300,1.656704306602478
301,1,301,1.6894044876098633
302,1,302,1.6322892904281616
303,1,303,1.6870609521865845
304,1,304,1.6248334646224976
305,1,305,1.6315643787384033
306,1,306,1.623255729675293
307,1,307,1.641670823097229
308,1,308,1.5391708612442017
309,1,309,1.7204701900482178
310,1,310,1.7026442289352417
311,1,311,1.597792387008667
312,1,312,1.6953812837600708
313,1,313,1.7121033668518066
314,1,314,1.6162083148956299
315,1,315,1.6593741178512573
316,1,316,1.5318567752838135
317,1,317,1.6561485528945923
318,1,318,1.6405959129333496
319,1,319,1.6834262609481812
320,1,320,1.8252625465393066
321,1,321,1.654980182647705
322,1,322,1.7426328659057617
323,1,323,1.6500624418258667
324,1,324,1.5858513116836548
325,1,325,1.623131275177002
326,1,326,1.6445205211639404
327,1,327,1.7172709703445435
328,1,328,1.6333428621292114
329,1,329,1.8578814268112183
330,1,330,1.4388179779052734
331,1,331,1.7195271253585815
332,1,332,1.6264241933822632
333,1,333,1.6441826820373535
334,1,334,1.5813283920288086
335,1,335,1.6340306997299194
336,1,336,1.6587436199188232
337,1,337,1.6400389671325684
338,1,338,1.6521939039230347
339,1,339,1.5382829904556274
340,1,340,1.729802131652832
341,1,341,1.7143275737762451
342,1,342,1.5999590158462524
343,1,343,1.6519184112548828
344,1,344,1.5754361152648926
345,1,345,1.6892366409301758
346,1,346,1.6719377040863037
347,1,347,1.586485505104065
348,1,348,1.660407543182373
349,1,349,1.5329469442367554
350,1,350,1.5078539848327637
351,1,351,1.6504186391830444
352,1,352,1.6291979551315308
353,1,353,1.6234967708587646
354,1,354,1.8337128162384033
355,1,355,1.6286667585372925
356,1,356,1.666446328163147
357,1,357,1.7003344297409058
358,1,358,1.5803611278533936
359,1,359,1.6018612384796143
360,1,360,1.7764418125152588
361,1,361,1.7016476392745972
362,1,362,1.7072350978851318
363,1,363,1.5127382278442383
364,1,364,1.7449746131896973
365,1,365,1.6178098917007446
366,1,366,1.5532408952713013
367,1,367,1.6892662048339844
368,1,368,1.5599706172943115
369,1,369,1.5469958782196045
370,1,370,1.615652084350586
371,1,371,1.7114801406860352
372,1,372,1.811384677886963
373,1,373,1.6089593172073364
374,1,374,1.5553929805755615
375,1,375,1.6517847776412964
376,1,376,1.6080235242843628
377,1,377,1.7021692991256714
378,1,378,1.637664794921875
379,1,379,1.6813350915908813
380,1,380,1.5692781209945679
381,1,381,1.6661759614944458
382,1,382,1.565061330795288
383,1,383,1.5026612281799316
384,1,384,1.5912460088729858
385,1,385,1.6828384399414062
386,1,386,1.6123827695846558
387,1,387,1.593677282333374
388,1,388,1.6193327903747559
389,1,389,1.6817567348480225
390,1,390,1.6928505897521973
391,1,391,1.5420725345611572
392,2,1,1.472304344177246
393,2,2,1.6239478588104248
394,2,3,1.7207592725753784
395,2,4,1.5116524696350098
396,2,5,1.586033821105957
397,2,6,1.463613748550415
398,2,7,1.4889165163040161
399,2,8,1.711474895477295
400,2,9,1.6555445194244385
401,2,10,1.6506799459457397
402,2,11,1.62114679813385
403,2,12,1.6994200944900513
404,2,13,1.5488561391830444
405,2,14,1.635348916053772
406,2,15,1.6383682489395142
407,2,16,1.7682348489761353
408,2,17,1.598370909690857
409,2,18,1.6118113994598389
410,2,19,1.597454309463501
411,2,20,1.4645553827285767
412,2,21,1.668548822402954
413,2,22,1.675597906112671
414,2,23,1.4560136795043945
415,2,24,1.4665030241012573
416,2,25,1.6020259857177734
417,2,26,1.6340786218643188
418,2,27,1.7404093742370605
419,2,28,1.6151057481765747
420,2,29,1.645188570022583
421,2,30,1.619293451309204
422,2,31,1.7030874490737915
423,2,32,1.6513813734054565
424,2,33,1.6232373714447021
425,2,34,1.565647840499878
426,2,35,1.5917189121246338
427,2,36,1.5273828506469727
428,2,37,1.5943721532821655
429,2,38,1.4060747623443604
430,2,39,1.5244216918945312
431,2,40,1.6197062730789185
432,2,41,1.6207680702209473
433,2,42,1.5501905679702759
434,2,43,1.5618863105773926
435,2,44,1.6226574182510376
436,2,45,1.545724630355835
437,2,46,1.6460449695587158
438,2,47,1.6581693887710571
439,2,48,1.7263453006744385
440,2,49,1.5568243265151978
441,2,50,1.6589140892028809
442,2,51,1.5183343887329102
443,2,52,1.6349983215332031
444,2,53,1.6487466096878052
445,2,54,1.6404087543487549
446,2,55,1.5381361246109009
447,2,56,1.8394113779067993
448,2,57,1.6442303657531738
449,2,58,1.5681991577148438
450,2,59,1.7754101753234863
451,2,60,1.6459250450134277
452,2,61,1.495488166809082
453,2,62,1.6226072311401367
454,2,63,1.5441933870315552
455,2,64,1.505063533782959
456,2,65,1.418609380722046
457,2,66,1.448736548423767
458,2,67,1.614365816116333
459,2,68,1.672121524810791
460,2,69,1.5227869749069214
461,2,70,1.5727146863937378
462,2,71,1.5638118982315063
463,2,72,1.5179593563079834
464,2,73,1.6088840961456299
465,2,74,1.6060563325881958
466,2,75,1.5862390995025635
467,2,76,1.617725133895874
468,2,77,1.5581928491592407
469,2,78,1.5840920209884644
470,2,79,1.62984299659729
471,2,80,1.6487140655517578
472,2,81,1.5039355754852295
473,2,82,1.5518068075180054
474,2,83,1.5330102443695068
475,2,84,1.4935466051101685
476,2,85,1.6718003749847412
477,2,86,1.7083033323287964
478,2,87,1.478835105895996
479,2,88,1.542339563369751
480,2,89,1.3495908975601196
481,2,90,1.4464788436889648
482,2,91,1.3707283735275269
483,2,92,1.7084636688232422
484,2,93,1.387389898300171
485,2,94,1.4428014755249023
486,2,95,1.5607861280441284
487,2,96,1.6061326265335083
488,2,97,1.810951828956604
489,2,98,1.5285367965698242
490,2,99,1.5937484502792358
491,2,100,1.6811939477920532
492,2,101,1.507098913192749
493,2,102,1.5363214015960693
494,2,103,1.6176068782806396
495,2,104,1.4286811351776123
496,2,105,1.5622323751449585
497,2,106,1.7141364812850952
498,2,107,1.735859751701355
499,2,108,1.5327352285385132
500,2,109,1.6786836385726929
501,2,110,1.5799826383590698
502,2,111,1.5760377645492554
503,2,112,1.6261663436889648
504,2,113,1.590296745300293
505,2,114,1.667410135269165
506,2,115,1.6227543354034424
507,2,116,1.5282500982284546
508,2,117,1.5785136222839355
509,2,118,1.541879415512085
510,2,119,1.4838846921920776
511,2,120,1.5718339681625366
512,2,121,1.4987465143203735
513,2,122,1.5787712335586548
514,2,123,1.5213568210601807
515,2,124,1.5946247577667236
516,2,125,1.558485984802246
517,2,126,1.5143831968307495
518,2,127,1.658725619316101
519,2,128,1.5544005632400513
520,2,129,1.5490128993988037
521,2,130,1.4989569187164307
522,2,131,1.4462382793426514
523,2,132,1.5273022651672363
524,2,133,1.496454119682312
525,2,134,1.4578611850738525
526,2,135,1.5573354959487915
527,2,136,1.5585238933563232
528,2,137,1.5393491983413696
529,2,138,1.580182671546936
530,2,139,1.591379165649414
531,2,140,1.5929847955703735
532,2,141,1.642605185508728
533,2,142,1.6475164890289307
534,2,143,1.4800097942352295
535,2,144,1.4990986585617065
536,2,145,1.7160437107086182
537,2,146,1.5296344757080078
538,2,147,1.510205626487732
539,2,148,1.4807621240615845
540,2,149,1.5670571327209473
541,2,150,1.536478877067566
542,2,151,1.5430407524108887
543,2,152,1.385633111000061
544,2,153,1.6039268970489502
545,2,154,1.5456856489181519
546,2,155,1.4073463678359985
547,2,156,1.5357626676559448
548,2,157,1.4878307580947876
549,2,158,1.4468019008636475
550,2,159,1.5144214630126953
551,2,160,1.57916259765625
552,2,161,1.5654383897781372
553,2,162,1.619022011756897
554,2,163,1.5130348205566406
555,2,164,1.4423608779907227
556,2,165,1.3871567249298096
557,2,166,1.57504141330719
558,2,167,1.509589433670044
559,2,168,1.4781458377838135
560,2,169,1.4010679721832275
561,2,170,1.4500306844711304
562,2,171,1.5908082723617554
563,2,172,1.6837024688720703
564,2,173,1.552139401435852
565,2,174,1.6192346811294556
566,2,175,1.529038906097412
567,2,176,1.4821797609329224
568,2,177,1.635162591934204
569,2,178,1.5313124656677246
570,2,179,1.463579535484314
571,2,180,1.5907723903656006
572,2,181,1.610940933227539
573,2,182,1.3755550384521484
574,2,183,1.5060046911239624
575,2,184,1.5344436168670654
576,2,185,1.3768259286880493
577,2,186,1.7117536067962646
578,2,187,1.6415300369262695
579,2,188,1.5229740142822266
580,2,189,1.5213623046875
581,2,190,1.5992231369018555
582,2,191,1.420739769935608
583,2,192,1.4284459352493286
584,2,193,1.6073057651519775
585,2,194,1.6228809356689453
586,2,195,1.500212550163269
587,2,196,1.4102457761764526
588,2,197,1.6063228845596313
589,2,198,1.3882759809494019
590,2,199,1.3878204822540283
591,2,200,1.5465141534805298
592,2,201,1.5283825397491455
593,2,202,1.3618391752243042
594,2,203,1.6000107526779175
595,2,204,1.5391393899917603
596,2,205,1.4411672353744507
597,2,206,1.557058334350586
598,2,207,1.4060155153274536
599,2,208,1.5823237895965576
600,2,209,1.3760195970535278
601,2,210,1.5290193557739258
602,2,211,1.4830691814422607
603,2,212,1.431620717048645
604,2,213,1.3521724939346313
605,2,214,1.4888339042663574
606,2,215,1.5118050575256348
607,2,216,1.5502654314041138
608,2,217,1.4330172538757324
609,2,218,1.4197651147842407
610,2,219,1.5390260219573975
611,2,220,1.6647475957870483
612,2,221,1.510017991065979
613,2,222,1.627042293548584
614,2,223,1.4274754524230957
615,2,224,1.4240942001342773
616,2,225,1.3762613534927368
617,2,226,1.437195897102356
618,2,227,1.3358888626098633
619,2,228,1.4434863328933716
620,2,229,1.617699384689331
621,2,230,1.5313236713409424
622,2,231,1.7009221315383911
623,2,232,1.46605384349823
624,2,233,1.4930825233459473
625,2,234,1.5428954362869263
626,2,235,1.4584870338439941
627,2,236,1.5382490158081055
628,2,237,1.4531328678131104
629,2,238,1.4990545511245728
630,2,239,1.600165843963623
631,2,240,1.681424856185913
632,2,241,1.4452470541000366
633,2,242,1.474513292312622
634,2,243,1.5442023277282715
635,2,244,1.4481217861175537
636,2,245,1.5430099964141846
637,2,246,1.359702706336975
638,2,247,1.3357346057891846
639,2,248,1.4593939781188965
640,2,249,1.5562098026275635
641,2,250,1.512677550315857
642,2,251,1.4935507774353027
643,2,252,1.5420961380004883
644,2,253,1.362290859222412
645,2,254,1.2836421728134155
646,2,255,1.4498385190963745
647,2,256,1.3247859477996826
648,2,257,1.6774400472640991
649,2,258,1.492525339126587
650,2,259,1.6037774085998535
651,2,260,1.394875407218933
652,2,261,1.5002379417419434
653,2,262,1.3700734376907349
654,2,263,1.3648788928985596
655,2,264,1.5610733032226562
656,2,265,1.4617929458618164
657,2,266,1.3378208875656128
658,2,267,1.4668492078781128
659,2,268,1.4352580308914185
660,2,269,1.3910601139068604
661,2,270,1.5860694646835327
662,2,271,1.5759929418563843
663,2,272,1.5741075277328491
664,2,273,1.3971210718154907
665,2,274,1.5320013761520386
666,2,275,1.5404391288757324
667,2,276,1.5083380937576294
668,2,277,1.3481274843215942
669,2,278,1.6812565326690674
670,2,279,1.4700766801834106
671,2,280,1.4559797048568726
672,2,281,1.449813961982727
673,2,282,1.397017002105713
674,2,283,1.284020185470581
675,2,284,1.324128270149231
676,2,285,1.482613444328308
677,2,286,1.377253770828247
678,2,287,1.5102416276931763
679,2,288,1.5068947076797485
680,2,289,1.5332775115966797
681,2,290,1.2894872426986694
682,2,291,1.4925204515457153
683,2,292,1.395236611366272
684,2,293,1.6038310527801514
685,2,294,1.6072229146957397
686,2,295,1.3968477249145508
687,2,296,1.5564368963241577
688,2,297,1.4979991912841797
689,2,298,1.4152718782424927
690,2,299,1.610276222229004
691,2,300,1.459913969039917
692,2,301,1.4558018445968628
693,2,302,1.4402035474777222
694,2,303,1.418805718421936
695,2,304,1.3688931465148926
696,2,305,1.5598405599594116
697,2,306,1.441211462020874
698,2,307,1.4586738348007202
699,2,308,1.3190780878067017
700,2,309,1.3476694822311401
701,2,310,1.4738034009933472
702,2,311,1.48544442653656
703,2,312,1.4682961702346802
704,2,313,1.4518626928329468
705,2,314,1.4528149366378784
706,2,315,1.3526222705841064
707,2,316,1.3495718240737915
708,2,317,1.3921066522598267
709,2,318,1.31363844871521
710,2,319,1.4212559461593628
711,2,320,1.3067898750305176
712,2,321,1.475149154663086
713,2,322,1.3398563861846924
714,2,323,1.4448399543762207
715,2,324,1.4247159957885742
716,2,325,1.4145355224609375
717,2,326,1.4550968408584595
718,2,327,1.593085527420044
719,2,328,1.5158755779266357
720,2,329,1.4979811906814575
721,2,330,1.553555965423584
722,2,331,1.5411401987075806
723,2,332,1.4402250051498413
724,2,333,1.3954278230667114
725,2,334,1.4256904125213623
726,2,335,1.4404850006103516
727,2,336,1.5386707782745361
728,2,337,1.3508129119873047
729,2,338,1.443108081817627
730,2,339,1.4024256467819214
731,2,340,1.2972867488861084
732,2,341,1.4075238704681396
733,2,342,1.4196550846099854
734,2,343,1.278341293334961
735,2,344,1.3790605068206787
736,2,345,1.4015626907348633
737,2,346,1.2715067863464355
738,2,347,1.5119976997375488
739,2,348,1.2306886911392212
740,2,349,1.4724726676940918
741,2,350,1.5441632270812988
742,2,351,1.3067004680633545
743,2,352,1.4158772230148315
744,2,353,1.4254398345947266
745,2,354,1.3432037830352783
746,2,355,1.5214592218399048
747,2,356,1.1956441402435303
748,2,357,1.3735874891281128
749,2,358,1.1786006689071655
750,2,359,1.173780083656311
751,2,360,1.4570928812026978
752,2,361,1.2850013971328735
753,2,362,1.436913013458252
754,2,363,1.3094831705093384
755,2,364,1.3242286443710327
756,2,365,1.598012089729309
757,2,366,1.483233094215393
758,2,367,1.206831455230713
759,2,368,1.2877448797225952
760,2,369,1.2938153743743896
761,2,370,1.546675682067871
762,2,371,1.2556768655776978
763,2,372,1.395068883895874
764,2,373,1.3397431373596191
765,2,374,1.3907123804092407
766,2,375,1.3425930738449097
767,2,376,1.3293853998184204
768,2,377,1.3086798191070557
769,2,378,1.2316724061965942
770,2,379,1.6103570461273193
771,2,380,1.397670865058899
772,2,381,1.266497015953064
773,2,382,1.296797275543213
774,2,383,1.2750859260559082
775,2,384,1.3631210327148438
776,2,385,1.3882216215133667
777,2,386,1.249607801437378
778,2,387,1.5287224054336548
779,2,388,1.3752378225326538
780,2,389,1.343906044960022
781,2,390,1.526658058166504
782,2,391,1.5912606716156006
783,3,1,1.2882710695266724
784,3,2,1.38585364818573
785,3,3,1.5543975830078125
786,3,4,1.3383944034576416
787,3,5,1.276689052581787
788,3,6,1.2947092056274414
789,3,7,1.4662286043167114
790,3,8,1.353845477104187
791,3,9,1.4129332304000854
792,3,10,1.2821128368377686
793,3,11,1.4468227624893188
794,3,12,1.2151963710784912
795,3,13,1.6640557050704956
796,3,14,1.3147462606430054
797,3,15,1.2636901140213013
798,3,16,1.1952431201934814
799,3,17,1.351307988166809
800,3,18,1.3044391870498657
801,3,19,1.3027777671813965
802,3,20,1.293146014213562
803,3,21,1.2252548933029175
804,3,22,1.346442461013794
805,3,23,1.2770122289657593
806,3,24,1.425807237625122
807,3,25,1.296398401260376
808,3,26,1.3027054071426392
809,3,27,1.2848789691925049
810,3,28,1.3592549562454224
811,3,29,1.2274264097213745
812,3,30,1.3298134803771973
813,3,31,1.1008429527282715
814,3,32,1.2258660793304443
815,3,33,1.3642102479934692
816,3,34,1.3245066404342651
817,3,35,1.4683196544647217
818,3,36,1.0739524364471436
819,3,37,1.21612548828125
820,3,38,1.4207786321640015
821,3,39,1.3664458990097046
822,3,40,1.5238338708877563
823,3,41,1.3231481313705444
824,3,42,1.4622619152069092
825,3,43,1.3039494752883911
826,3,44,1.4604973793029785
827,3,45,1.3528839349746704
828,3,46,1.3037887811660767
829,3,47,1.3698842525482178
830,3,48,1.2553517818450928
831,3,49,1.3179152011871338
832,3,50,1.308255672454834
833,3,51,1.0342090129852295
834,3,52,1.4433413743972778
835,3,53,1.2756984233856201
836,3,54,1.517222285270691
837,3,55,1.287927269935608
838,3,56,1.3477225303649902
839,3,57,1.2077062129974365
840,3,58,1.4891935586929321
841,3,59,1.4095708131790161
842,3,60,1.320863962173462
843,3,61,1.4273943901062012
844,3,62,1.4101526737213135
845,3,63,1.480969786643982
846,3,64,1.3273561000823975
847,3,65,1.453599214553833
848,3,66,1.4540756940841675
849,3,67,1.3592581748962402
850,3,68,1.392966389656067
851,3,69,1.4514521360397339
852,3,70,1.4254977703094482
853,3,71,1.351229190826416
854,3,72,1.3949737548828125
855,3,73,1.3824903964996338
856,3,74,1.2869765758514404
857,3,75,1.1630103588104248
858,3,76,1.2188739776611328
859,3,77,1.2128934860229492
860,3,78,1.351015329360962
861,3,79,1.419925332069397
862,3,80,1.3179173469543457
863,3,81,1.2693079710006714
864,3,82,1.215897560119629
865,3,83,1.3970783948898315
866,3,84,1.3012605905532837
867,3,85,1.3753498792648315
868,3,86,1.2961541414260864
869,3,87,1.3963168859481812
870,3,88,1.4019337892532349
871,3,89,1.3619391918182373
872,3,90,1.2033970355987549
873,3,91,1.3217427730560303
874,3,92,1.3973160982131958
875,3,93,1.244490146636963
876,3,94,1.1152615547180176
877,3,95,1.2038935422897339
878,3,96,1.1791863441467285
879,3,97,1.2945853471755981
880,3,98,1.3427929878234863
881,3,99,1.2062242031097412
882,3,100,1.3416541814804077
883,3,101,1.2051451206207275
884,3,102,1.2880538702011108
885,3,103,1.2001960277557373
886,3,104,1.3411545753479004
887,3,105,1.288749098777771
888,3,106,1.2179226875305176
889,3,107,1.432329773902893
890,3,108,1.382607340812683
891,3,109,1.3284093141555786
892,3,110,1.2463208436965942
893,3,111,1.1660373210906982
894,3,112,1.173005223274231
895,3,113,1.3639978170394897
896,3,114,1.234440565109253
897,3,115,1.3065588474273682
898,3,116,1.1572712659835815
899,3,117,1.1665315628051758
900,3,118,1.2203253507614136
901,3,119,1.1258118152618408
902,3,120,1.3503831624984741
903,3,121,1.2185685634613037
904,3,122,1.270654320716858
905,3,123,1.4451597929000854
906,3,124,1.2512624263763428
907,3,125,1.4077833890914917
908,3,126,1.1107144355773926
909,3,127,1.3957825899124146
910,3,128,1.2600247859954834
911,3,129,1.123649001121521
912,3,130,1.357690453529358
913,3,131,1.2596471309661865
914,3,132,1.347571849822998
915,3,133,1.2477964162826538
916,3,134,1.34978449344635
917,3,135,1.3344827890396118
918,3,136,1.1867518424987793
919,3,137,1.3205759525299072
920,3,138,1.186850905418396
921,3,139,1.2229362726211548
922,3,140,1.3317077159881592
923,3,141,1.190263032913208
924,3,142,1.3016579151153564
925,3,143,1.2530230283737183
926,3,144,1.253257393836975
927,3,145,1.2791826725006104
928,3,146,1.1724941730499268
929,3,147,1.422895908355713
930,3,148,1.2726478576660156
931,3,149,1.1468790769577026
932,3,150,1.3507722616195679
933,3,151,1.2050776481628418
934,3,152,1.1956418752670288
935,3,153,1.2712324857711792
936,3,154,1.173890471458435
937,3,155,1.2006293535232544
938,3,156,1.1541123390197754
939,3,157,1.187915563583374
940,3,158,1.3449748754501343
941,3,159,1.1787391901016235
942,3,160,1.4408291578292847
943,3,161,1.2562057971954346
944,3,162,1.0740172863006592
945,3,163,1.1962393522262573
946,3,164,1.3628592491149902
947,3,165,1.1835923194885254
948,3,166,1.5054409503936768
